Gene	XLOC	TAIR_ID	Annotation	Protoplasts_FPKM	Protonema_FPKM	Gametophores_FPKM	Gametophores_Protoplasts_fold_change	Protonema_Protoplasts_fold_change	Gametophores_Protonema_fold_change
Pp1s60_322V6	XLOC_030085	N/A	N/A	14.4436	20.0391	4.82943	-1.5805055438714404	0.47238734332304566	-2.052892887194486
-	XLOC_012087	N/A	N/A	0.0	0.0	4.14985	+Inf	0	+Inf
Pp1s330_39V6	XLOC_021170	AT3G61470	photosystem I light harvesting complex gene 2	93.0031	77.7072	39.5485	-1.2336558282195318	0	-0.9744253014320216
Pp1s156_153V6	XLOC_007308	AT4G01470	tonoplast intrinsic protein 1;3	387.766	299.533	2234.97	2.526997250162147	0	2.899468605484502
Pp1s304_66V6	XLOC_019611	AT3G19720	P-loop containing nucleoside triphosphate hydrolases superfamily protein	7.03975	11.1448	10.2145	0.5370224848481625	0.6627746258204344	0
Pp1s31_149V6	XLOC_019962	N/A	N/A	1.42514	5.04621	1.87217	0	1.8240965951056916	-1.4304888029355038
Pp1s31_146V6	XLOC_019961	AT2G40090	ABC2 homolog 9	0.0	0.0	8.65206	+Inf	0	+Inf
-	XLOC_033731	N/A	N/A	0.0	0.0	4.07948	+Inf	0	+Inf
Pp1s31_158V6	XLOC_019967	N/A	N/A	7.28994	4.33855	20.3119	1.4783463518243478	0	2.2270403365697953
-	XLOC_030087	N/A	N/A	0.0	0.392467	5.08737	+Inf	0	0
Pp1s305_8V6	XLOC_019617	N/A	N/A	1.67182	3.1241	34.8023	4.379691223346302	0.9020211087614465	3.477670114584855
Pp1s305_6V6	XLOC_019616	N/A	N/A	3.10318	3.24582	19.6015	2.6591447724978305	0	2.5943091592437257
Pp1s305_16V6	XLOC_019619	N/A	N/A	2.59881	0.0	0.0	-Inf	-Inf	0
Pp1s305_12V6	XLOC_019618	AT2G45960	plasma membrane intrinsic protein 1B	0.0	0.0511383	4.66639	+Inf	0	0
Pp1s31_162V6	XLOC_019969	AT5G64190	N/A	52.4975	21.219	3.18244	-4.044043501674344	-1.3068920542421965	-2.7371514474321477
Pp1s17_154V6	XLOC_008759	AT1G80920	Chaperone DnaJ-domain superfamily protein	11.1007	13.3201	18.059	0.7020673526856545	0	0
Pp1s124_4V6	XLOC_003611	AT1G27900	RNA helicase family protein	2.44881	3.24687	4.22729	0.7876522459393517	0	0
Pp1s144_15V6	XLOC_005925	AT5G58740	HSP20-like chaperones superfamily protein	31.4511	28.3492	64.3993	1.0339345306427534	0	1.1837369831649138
Pp1s363_26V6	XLOC_022890	AT4G21970	Protein of unknown function, DUF584	14.5808	9.26823	12.6813	0	-0.653704126096752	0
Pp1s291_30V6	XLOC_018560	AT4G24890	purple acid phosphatase 24	1.303	0.476695	22.2631	4.094745504076207	-1.450698685571756	5.545444189647964
Pp1s291_41V6	XLOC_018562	N/A	N/A	25.9628	11.2276	5.72675	-2.1806574520803257	-1.209396409783385	-0.971261042296941
Pp1s291_42V6	XLOC_018563	AT4G22000	N/A	31.6746	20.4269	17.1504	-0.8850841756595285	-0.6328561242100025	0
Pp1s291_43V6	XLOC_018564	AT1G12230	Aldolase superfamily protein	83.4523	121.476	48.9482	-0.769696003996165	0.5416475920154019	-1.3113435960115671
Pp1s291_44V6	XLOC_018565	AT5G47870	N/A	28.1382	34.4221	59.2447	1.0741560546787188	0	0.783350982018571
Pp1s291_45V6	XLOC_018566	AT1G35660	N/A	17.9299	4.47097	6.18929	-1.5345216156118946	-2.0037076713110866	0
Pp1s291_47V6	XLOC_018567	AT5G10940	transducin family protein / WD-40 repeat family protein	21.2771	11.9823	20.864	0	-0.8283966698425401	0.8001109149597794
Pp1s291_53V6	XLOC_018568	AT2G32260	phosphorylcholine cytidylyltransferase	155.566	42.9097	100.861	-0.6251583497569967	-1.8581510642922008	1.2329927145352038
Pp1s291_55V6	XLOC_018569	AT3G25860	2-oxoacid dehydrogenases acyltransferase family protein	8.0888	12.6416	1.72205	-2.2317986577637363	0.6441814764803242	-2.8759801342440605
Pp1s27_369V6	XLOC_017137	AT2G46240	BCL-2-associated athanogene 6	1.39357	0.294745	3.96096	1.5070646603236861	-2.2412462269353646	3.7483108872590507
Pp1s84_8V6	XLOC_034090	AT5G11970	Protein of unknown function (DUF3511)	54.5867	23.5532	26.3901	-1.0485526651427042	-1.2126264011057581	0
Pp1s7_352V6	XLOC_031644	AT3G57600	Integrase-type DNA-binding superfamily protein	2.10801	3.18419	0.232415	-3.181106622863327	0	-3.776151335783479
Pp1s7_354V6	XLOC_031645	N/A	N/A	234.4	58.9779	7.00476	0	-1.9907262107375836	0
Pp1s90_25V6	XLOC_035089	AT3G22990	ARM repeat superfamily protein	5.75726	5.88973	8.95849	0.6378732126658249	0	0.6050540802240176
Pp1s7_330V6	XLOC_031640	AT5G08580	Calcium-binding EF hand family protein	10.1243	9.23049	0.0	-Inf	0	-Inf
Pp1s7_339V6	XLOC_031641	AT1G16730	unknown protein 6	6.95164	7.50925	39.0046	2.4882190006688525	0	2.376903549714284
Pp1s7_342V6	XLOC_031642	AT1G75950	S phase kinase-associated protein 1	150.061	125.327	218.18	0.5399697821331577	0	0.7998216023783628
Pp1s7_345V6	XLOC_031643	AT1G57680	N/A	10.291	7.02458	6.41539	-0.6817743025959494	0	0
-	XLOC_035083	N/A	N/A	11.2018	1.1085	1.27989	-3.1296388469509346	-3.3370499000382736	0
-	XLOC_035081	N/A	N/A	6.79206	2.72814	2.23375	-1.6043814742237312	-1.3159315224263595	0
Pp1s7_364V6	XLOC_031648	AT4G16720	Ribosomal protein L23/L15e family protein	670.61	474.534	199.616	-1.748246633529941	-0.4989625375157494	-1.2492840960141913
Pp1s90_1V6	XLOC_035084	N/A	N/A	9.03263	8.07447	13.2459	0	0	0.7141064007586263
Pp1s84_39V6	XLOC_034097	AT5G11970	Protein of unknown function (DUF3511)	141.019	77.1056	14.0894	-3.3232074746387705	-0.8709820066056441	-2.452225468033127
Pp1s118_116V6	XLOC_002871	N/A	N/A	3.57032	0.367015	0.0	-Inf	-3.2821424529480345	0
-	XLOC_012556	N/A	N/A	0.698351	2.98514	0.52061	0	2.095774353476271	-2.5195236652440443
Pp1s209_10V6	XLOC_012555	AT4G04890	protodermal factor 2	1.15087	1.73248	0.623675	0	0	-1.4739723629911292
Pp1s118_122V6	XLOC_002872	AT2G26470	N/A	1.99431	4.29727	7.1745	1.8469886091391379	1.1075307424308087	0
Pp1s203_68V6	XLOC_012155	AT3G14740	RING/FYVE/PHD zinc finger superfamily protein	8.33665	4.73449	2.29926	-1.858298152411186	-0.8162587407169528	-1.042039411694233
Pp1s113_185V6	XLOC_002306	AT1G69550	disease resistance protein (TIR-NBS-LRR class)	0.331254	0.763879	4.66341	3.8153754940403326	0	2.609969239215736
Pp1s209_127V6	XLOC_012551	AT5G08100	N-terminal nucleophile aminohydrolases (Ntn hydrolases) superfamily protein	14.1257	14.7277	5.36728	-1.3960593045166823	0	-1.4562690870890265
Pp1s118_140V6	XLOC_002876	AT1G06560	NOL1/NOP2/sun family protein	14.7047	7.30665	13.6604	0	-1.008995344425392	0.902717722083362
Pp1s118_150V6	XLOC_002879	AT2G19830	SNF7 family protein	19.995	16.1797	31.8463	0.6714864843718326	0	0.9769409075990025
Pp1s118_143V6	XLOC_002878	N/A	N/A	15.4078	42.6534	62.3179	2.0159857364158364	1.4689998650450036	0.5469858713708331
-	XLOC_002308	N/A	N/A	5.61098	0.47453	0.221973	0	-3.563681567346125	0
Pp1s58_24V6	XLOC_029346	N/A	N/A	8.34369	0.0	0.0	-Inf	-Inf	0
Pp1s209_27V6	XLOC_012559	AT1G27340	Galactose oxidase/kelch repeat superfamily protein	33.0436	24.2434	19.7859	-0.7398981819864674	-0.4467788297333293	0
Pp1s209_22V6	XLOC_012558	AT2G24260	LJRHL1-like 1	19.0122	33.0413	17.381	0	0.797344966924658	-0.9267593615910403
Pp1s214_5V6	XLOC_013146	AT3G21560	UDP-Glycosyltransferase superfamily protein	0.189855	0.0	2.13474	3.4910904687228617	0	+Inf
Pp1s214_87V6	XLOC_013144	AT1G61520	photosystem I light harvesting complex gene 3	184.511	194.859	107.728	-0.7763135530060623	0	-0.8550372920982904
Pp1s214_85V6	XLOC_013143	AT4G33150	lysine-ketoglutarate reductase/saccharopine dehydrogenase bifunctional enzyme	6.47706	3.31682	7.21956	0	-0.9655383876417417	1.12211019310731
Pp1s40_237V6	XLOC_024791	N/A	N/A	0.0	0.0	12.7006	+Inf	0	+Inf
Pp1s40_243V6	XLOC_024793	N/A	N/A	1.87389	2.14663	5.20228	1.4731077836652622	0	1.2770705058017382
Pp1s84_45V6	XLOC_034098	AT5G47430	DWNN domain, a CCHC-type zinc finger	0.764012	0.649772	3.27634	2.1004178761368864	0	2.3340795980147964
Pp1s410_47V6	XLOC_025256	AT5G10240	asparagine synthetase 3	15.8801	12.782	7.84051	-1.01820059224831	0	-0.7050941873070551
Pp1s294_58V6	XLOC_018707	AT1G56220	Dormancy/auxin associated family protein	9.21011	19.3389	29.9883	1.7031094476979702	1.070215444191553	0.6328940035064172
Pp1s294_17V6	XLOC_018700	AT4G14230	CBS domain-containing protein with a domain of unknown function (DUF21)	9.7592	13.8205	18.5116	0.9235948016732066	0.5019750163329905	0
Pp1s294_22V6	XLOC_018701	AT3G54320	Integrase-type DNA-binding superfamily protein	5.5872	10.5751	8.42605	0	0.9204739365943905	0
Pp1s294_26V6	XLOC_018702	AT3G02600	lipid phosphate phosphatase 3	6.10659	9.53918	8.09714	0	0.643498270617369	0
Pp1s19_32V6	XLOC_010487	AT5G07630	lipid transporters	5.38925	10.7885	28.9803	2.426916111489457	1.0013378728096425	1.4255782386798141
Pp1s19_23V6	XLOC_010485	N/A	N/A	0.65352	1.94092	2.53122	1.9535296108472662	1.570437361569488	0
Pp1s19_23V6	XLOC_010484	N/A	N/A	1.04042	2.9027	2.80458	0	1.4802294365813404	0
Pp1s294_67V6	XLOC_018708	N/A	N/A	8.73496	4.54369	9.71995	0	0	1.0970844843532925
Pp1s20_264V6	XLOC_011800	N/A	N/A	34.0684	20.936	3.1719	-3.425015000553083	-0.7024483643028956	-2.7225666362501872
Pp1s281_23V6	XLOC_017918	AT3G48750	cell division control 2	17.8795	24.6754	11.6342	-0.6199343817119619	0	-1.0847014612216523
-	XLOC_012434	N/A	N/A	1.78319	5.10121	0.139316	-3.6780275696949554	1.5163790617524808	-5.194406631447436
Pp1s281_16V6	XLOC_017915	AT3G28760	N/A	2.70834	4.4578	0.0252626	0	0.7189230277244644	0
Pp1s328_44V6	XLOC_020899	AT5G56600	profilin 3	209.479	222.247	140.683	-0.5743576176441628	0	-0.6597159397654857
Pp1s281_19V6	XLOC_017917	AT4G20350	oxidoreductases	3.50541	5.65058	13.9034	1.9877826294193834	0	1.2989668645238204
Pp1s281_8V6	XLOC_017911	AT1G30480	D111/G-patch domain-containing protein	2.76532	6.72965	6.56505	1.2473595615390265	1.283085036854028	0
Pp1s281_9V6	XLOC_017912	AT1G22700	Tetratricopeptide repeat (TPR)-like superfamily protein	5.70398	13.9717	9.85803	0.7893304481967596	1.292466742317864	0
-	XLOC_012433	N/A	N/A	0.994587	5.72206	0.0	-Inf	2.5243651461895933	-Inf
Pp1s178_70V6	XLOC_009408	AT4G14385	N/A	1.76122	3.20023	6.82865	1.9550252586018613	0	0
-	XLOC_000659	N/A	N/A	6.97456	0.0977775	0.0	-Inf	0	0
Pp1s347_35V6	XLOC_022024	AT5G52250	Transducin/WD40 repeat-like superfamily protein	0.271227	0.674868	1.59786	2.5585683013395384	0	1.2434637562640412
Pp1s347_36V6	XLOC_022025	AT5G52810	NAD(P)-binding Rossmann-fold superfamily protein	3.57129	1.19813	0.840035	-2.0879239460184595	-1.5756608375461156	0
Pp1s347_37V6	XLOC_022026	AT4G24570	dicarboxylate carrier 2	351.655	197.329	58.3445	-2.5914921624271443	-0.8335577364019885	-1.7579344260251553
Pp1s347_10V6	XLOC_022027	N/A	N/A	196.892	38.3673	67.7668	-1.5387539406808715	-2.359455346018775	0
Pp1s347_12V6	XLOC_022029	AT5G19220	ADP glucose pyrophosphorylase large subunit 1	13.9988	51.6384	26.673	0.930076936373678	1.8831411375785658	-0.9530642012048879
Pp1s53_66V6	XLOC_028371	AT3G25690	Hydroxyproline-rich glycoprotein family protein	2.62964	6.17458	7.83895	1.5757951164832191	1.2314756999022365	0
-	XLOC_000657	N/A	N/A	1.34386	5.73898	0.0	0	0	-Inf
-	XLOC_000656	N/A	N/A	0.575981	6.0172	0.0	0	3.3849991828395347	-Inf
-	XLOC_000655	N/A	N/A	0.0	2.31099	0.0842467	0	+Inf	0
-	XLOC_000654	N/A	N/A	1.7708	14.9399	10.0967	2.5114106566849133	3.0766973078404654	0
Pp1s410_37V6	XLOC_025252	N/A	N/A	1.76164	0.0	0.0	-Inf	-Inf	0
Pp1s83_135V6	XLOC_033869	AT3G09180	N/A	4.36243	6.71974	7.46408	0.7748324672009991	0.6232734314908928	0
Pp1s124_16V6	XLOC_003615	AT1G63690	SIGNAL PEPTIDE PEPTIDASE-LIKE 2	41.034	29.2131	20.2247	-1.0207014923803792	-0.49020433476006575	-0.5304971576203134
Pp1s4_415V6	XLOC_024521	AT2G01755	N/A	24.4264	18.6453	29.8833	0	0	0.6805274630800031
Pp1s4_414V6	XLOC_024520	AT4G35987	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein	3.07147	5.55741	8.36463	1.4453724335617426	0.8554833874598576	0
Pp1s83_126V6	XLOC_033867	N/A	N/A	0.0	0.419655	1.38745	+Inf	0	0
Pp1s83_120V6	XLOC_033865	AT3G17611	RHOMBOID-like protein 14	43.7239	5.60017	4.20792	-3.377242907655768	-2.964879561757938	0
Pp1s305_43V6	XLOC_019621	AT3G18620	DHHC-type zinc finger family protein	9.08407	9.77481	21.3176	1.2306342959448986	0	1.1249044591545467
Pp1s540_14V6	XLOC_028759	AT3G28760	N/A	1.1551	4.89953	0.0595755	-4.277154790080612	2.08462560674199	-6.361780396822603
-	XLOC_023768	N/A	N/A	3.35773	8.15209	5.7959	0	1.2796837533966987	0
-	XLOC_004698	N/A	N/A	0.0	0.110431	5.09748	+Inf	0	0
Pp1s426_44V6	XLOC_025655	N/A	N/A	31.4964	10.5384	1.46537	-4.425850049335559	-1.5795310943460241	-2.846318954989535
Pp1s61_44V6	XLOC_030118	AT1G32250	Calcium-binding EF-hand family protein	11.3217	31.5357	1.52889	-2.8885340839845477	1.4778953561087658	-4.366429440093314
Pp1s1_356V6	XLOC_000261	N/A	N/A	0.0	81.2453	293.391	+Inf	0	0
Pp1s74_20V6	XLOC_032532	AT3G60590	N/A	9.16279	3.22675	107.926	3.5581116951782152	-1.5057051489208453	5.063816844099061
Pp1s61_19V6	XLOC_030113	N/A	N/A	0.820322	2.56617	1.38873	0	1.6453545218617032	0
Pp1s61_18V6	XLOC_030112	N/A	N/A	31.8957	25.1627	4.42248	-2.85043441734562	0	-2.5083592104537122
Pp1s410_53V6	XLOC_025259	AT3G10340	phenylalanine ammonia-lyase 4	79.3546	36.6933	0.193449	-8.680216773859742	-1.112797196401019	-7.567419577458723
Pp1s61_42V6	XLOC_030117	AT5G51660	cleavage and polyadenylation specificity factor 160	4.61579	5.77223	7.46269	0.6931181692266797	0	0
-	XLOC_030115	N/A	N/A	1.2526	6.26841	8.655	2.788608035536593	2.32317376168082	0
Pp1s17_339V6	XLOC_008792	N/A	N/A	9.10819	16.8658	6.53686	0	0.8888644596989814	-1.3674310473151203
Pp1s17_341V6	XLOC_008793	AT2G32415	Polynucleotidyl transferase, ribonuclease H fold protein with HRDC domain	8.5606	12.6485	16.5842	0.9540255984134348	0	0
Pp1s36_31V6	XLOC_022733	AT1G22410	Class-II DAHP synthetase family protein	89.5922	99.5234	37.9083	-1.2408593748470915	0	-1.3925220126283415
-	XLOC_035816	N/A	N/A	0.335032	0.127743	7.86516	4.553105310733406	0	0
Pp1s17_366V6	XLOC_008796	AT1G60710	NAD(P)-linked oxidoreductase superfamily protein	5.14893	5.80134	16.3441	1.6664253743598134	0	1.494311857060934
Pp1s17_370V6	XLOC_008797	N/A	N/A	13.6204	4.42175	2.20872	-2.6244866280486048	-1.623079708156845	0
Pp1s17_342V6	XLOC_008794	AT3G27000	actin related protein 2	21.7124	17.7879	28.8556	0	0	0.6979551302712556
Pp1s17_355V6	XLOC_008795	AT3G26430	GDSL-like Lipase/Acylhydrolase superfamily protein	274.324	207.416	14.5654	-4.23526361898598	0	-3.8319099605307234
Pp1s162_132V6	XLOC_008028	AT2G01470	SEC12P-like 2 protein	11.4856	15.3511	20.0041	0.8004694980722509	0	0
Pp1s273_31V6	XLOC_017309	N/A	N/A	22.6193	34.9343	29.6247	0	0.6270899494921974	0
Pp1s17_371V6	XLOC_008798	AT2G20780	Major facilitator superfamily protein	6.23235	5.91099	2.42413	-1.3623091864016486	0	-1.285932710896376
-	XLOC_008799	N/A	N/A	19.2585	7.30443	10.7271	-0.8442352335641619	-1.3986517373166174	0
Pp1s305_4V6	XLOC_019623	AT4G02120	CTP synthase family protein	3.34624	5.2096	10.7642	1.6856282741761448	0	1.0469965919404272
Pp1s102_63V6	XLOC_001018	AT2G20340	Pyridoxal phosphate (PLP)-dependent transferases superfamily protein	6.25873	9.64142	6.47755	0	0.6233757038430224	-0.5737973974098501
Pp1s131_119V6	XLOC_004539	N/A	N/A	1.48452	5.25291	0.607913	-1.2880597542346572	1.8231203365160942	-3.1111800907507514
Pp1s176_38V6	XLOC_009263	N/A	N/A	2.64207	5.48019	4.84703	0.8754323214887242	1.0525572223690247	0
Pp1s131_104V6	XLOC_004532	AT5G42960	N/A	255.852	63.5165	21.7093	-3.5589243977643883	-2.0101061891504894	-1.5488182086138989
Pp1s102_20V6	XLOC_001013	AT3G04520	threonine aldolase 2	0.59024	1.65169	14.7264	4.640959289416633	1.4845693384496599	3.1563899509669735
Pp1s102_21V6	XLOC_001013	N/A	N/A	0.59024	1.65169	14.7264	4.640959289416633	1.4845693384496599	3.1563899509669735
Pp1s131_101V6	XLOC_004531	AT5G10720	histidine kinase 5	11.8184	3.85894	3.66629	-1.688641922338901	-1.6147582159331935	0
Pp1s176_70V6	XLOC_009268	N/A	N/A	4.8019	8.06176	2.69456	0	0.7474894749185257	0
Pp1s102_41V6	XLOC_001014	AT2G20340	Pyridoxal phosphate (PLP)-dependent transferases superfamily protein	2.14492	0.562492	0.110824	-4.274581590132412	-1.9310193569464216	0
Pp1s1_250V6	XLOC_000228	AT1G77320	transcription coactivators	1.13333	3.43686	4.12918	1.8652873077066667	1.6005230825163366	0
Pp1s227_94V6	XLOC_014258	AT2G45200	golgi snare 12	3.85534	8.61285	11.094	1.524849629347831	1.1596326096265452	0
Pp1s227_100V6	XLOC_014259	AT5G53950	NAC (No Apical Meristem) domain transcriptional regulator superfamily protein	3.25281	4.29426	12.1281	1.8985950935035305	0	1.4978721058668194
Pp1s227_70V6	XLOC_014256	AT5G39360	EID1-like 2	46.2557	8.88027	26.7377	-0.79075578819151	-2.3809557103404777	1.5901999221489673
Pp1s227_83V6	XLOC_014257	AT2G40110	Yippee family putative zinc-binding protein	68.9408	45.8392	90.194	0	0	0.9764495979268373
Pp1s1_221V6	XLOC_000220	AT1G75350	Ribosomal protein L31	32.7788	38.4748	13.3366	-1.2973721234692264	0	-1.5285229108725198
Pp1s227_66V6	XLOC_014255	AT4G13430	isopropyl malate isomerase large subunit 1	233.529	149.757	45.7719	-2.351067632377148	-0.6409782776047878	-1.7100893547723601
Pp1s227_57V6	XLOC_014252	AT1G07380	Neutral/alkaline non-lysosomal ceramidase	49.6685	23.2078	37.9201	0	-1.097721409858672	0.7083530009507716
Pp1s227_61V6	XLOC_014253	AT5G50380	exocyst subunit exo70 family protein F1	4.9716	0.653423	1.3833	-1.8455961545672797	-2.9276210835840892	1.0820249290168096
Pp1s227_55V6	XLOC_014250	AT4G27650	Eukaryotic release factor 1 (eRF1) family protein	18.2177	18.08	11.4258	-0.673045647201886	0	-0.6620994957847219
Pp1s1_232V6	XLOC_000225	AT3G53950	glyoxal oxidase-related protein	0.0772463	0.0314081	2.3283	4.913667318946842	0	0
Pp1s198_79V6	XLOC_011161	AT1G56090	Tetratricopeptide repeat (TPR)-like superfamily protein	1.49124	4.37853	1.89222	0	1.5539341328984602	-1.210366762223416
Pp1s198_126V6	XLOC_011167	AT4G34640	squalene synthase 1	18.4747	26.2451	13.4722	0	0.5064971570975951	-0.9620626335266866
Pp1s198_122V6	XLOC_011166	AT1G06590	N/A	0.848644	2.98486	1.28791	0	1.8144318801213115	-1.212631485320038
Pp1s198_115V6	XLOC_011165	AT1G52155	N/A	1.80917	6.50978	2.7419	0	1.8472808096583884	-1.247432832437059
Pp1s198_111V6	XLOC_011164	AT5G09690	magnesium transporter 7	5.76313	6.79654	14.5956	1.340609050423942	0	1.1026611312979664
Pp1s198_113V6	XLOC_011164	N/A	N/A	5.76313	6.79654	14.5956	1.340609050423942	0	1.1026611312979664
Pp1s20_115V6	XLOC_011762	AT2G29040	Exostosin family protein	12.9711	24.7366	14.9073	0	0.9313463872125748	-0.7306282368301998
Pp1s198_133V6	XLOC_011169	AT1G49730	Protein kinase superfamily protein	60.7636	6.34239	13.2098	-2.2015987223257065	-3.260108848211918	1.058510125886211
Pp1s71_272V6	XLOC_032105	AT5G16300	Vps51/Vps67 family (components of vesicular transport) protein	2.10727	3.88358	4.37415	1.0536275192465774	0.8820120097040813	0
Pp1s388_6V6	XLOC_023960	N/A	N/A	9.49759	0.0	0.0	-Inf	-Inf	0
Pp1s77_81V6	XLOC_032855	N/A	N/A	4.10739	3.15962	9.4389	1.2003968002599348	0	1.5788676798147172
Pp1s165_119V6	XLOC_008244	AT5G67380	casein kinase alpha 1	40.0838	34.4156	28.2138	-0.5066182948766317	0	0
Pp1s165_121V6	XLOC_008245	AT4G32750	N/A	3.15035	6.86633	8.20619	1.381200438544945	1.1240270766067042	0
Pp1s165_123V6	XLOC_008246	AT4G11840	phospholipase D gamma 3	17.844	9.48778	12.6252	-0.49913281096581247	-0.911296590650503	0
Pp1s165_126V6	XLOC_008247	AT2G30320	Pseudouridine synthase family protein	5.07055	6.44739	1.88666	-1.4263077896548089	0	-1.772880799698219
-	XLOC_023261	N/A	N/A	11.9497	23.6572	36.2146	1.5995970409685323	0	0
Pp1s77_83V6	XLOC_032856	AT2G04235	N/A	0.912885	2.07154	0.207148	0	1.182198643678334	-3.321969881652794
Pp1s77_88V6	XLOC_032857	AT1G24620	EF hand calcium-binding protein family	202.274	131.286	1.97492	-6.678372865880974	-0.6235978107726792	-6.054775055108294
Pp1s165_129V6	XLOC_008248	AT2G01170	bidirectional amino acid transporter 1	9.09079	11.1466	6.06426	-0.5840740625483005	0	-0.8782002038400418
Pp1s325_51V6	XLOC_020796	AT5G15150	homeobox 3	1.12437	0.319893	0.14964	0	-1.8134555375187915	0
Pp1s414_8V6	XLOC_025319	AT1G68010	hydroxypyruvate reductase	147.263	70.9224	48.3359	-1.60722798752961	-1.0540817344056668	-0.5531462531239435
Pp1s52_134V6	XLOC_028278	AT2G18600	Ubiquitin-conjugating enzyme family protein	65.6456	19.3522	86.055	0	-1.7622007310564713	2.152761434322047
Pp1s52_135V6	XLOC_028278	AT3G45040	phosphatidate cytidylyltransferase family protein	65.6456	19.3522	86.055	0	-1.7622007310564713	2.152761434322047
Pp1s414_2V6	XLOC_025317	AT5G04710	Zn-dependent exopeptidases superfamily protein	5.8919	6.14818	12.7845	1.117590888463008	0	1.056164429602447
Pp1s52_125V6	XLOC_028276	N/A	N/A	4.70953	15.367	0.0	-Inf	0	-Inf
-	XLOC_025315	N/A	N/A	0.980109	2.88391	3.22569	1.7185936887194933	1.5570120337490394	0
Pp1s52_117V6	XLOC_028273	N/A	N/A	10.1487	4.91402	8.17986	0	-1.0463193023256816	0.7351724218907406
Pp1s412_35V6	XLOC_025312	AT5G02810	pseudo-response regulator 7	7.16444	4.68744	7.45035	0	-0.6120537184573722	0.6685079777209573
Pp1s412_23V6	XLOC_025310	AT5G02810	pseudo-response regulator 7	3.40912	4.06709	12.2677	1.8473935039019207	0	1.592795970378927
Pp1s19_200V6	XLOC_010523	AT4G21450	PapD-like superfamily protein	73.7867	69.8355	39.8393	-0.8891684963422343	0	-0.8097683001919187
Pp1s456_9V6	XLOC_026569	AT5G10260	RAB GTPase homolog H1E	18.2722	25.7702	32.132	0.8143604345798403	0	0
Pp1s456_8V6	XLOC_026568	AT5G26680	5\'-3\' exonuclease family protein	2.09654	5.49655	0.858595	-1.2879606792682763	1.3905160157326821	-2.6784766950009584
Pp1s306_84V6	XLOC_019688	AT3G50820	photosystem II subunit O-2	606.304	531.139	195.132	-1.6355909532843003	0	-1.4446390790919799
Pp1s275_2V6	XLOC_017376	AT5G55280	homolog of bacterial cytokinesis Z-ring protein FTSZ 1-1	4.09875	9.11956	5.35693	0	1.153780222384477	-0.7675577747863431
Pp1s455_4V6	XLOC_026561	N/A	N/A	18.337	9.03315	1.6438	-3.479650944964316	-1.0214565573020504	-2.4581943876622656
Pp1s79_93V6	XLOC_033131	AT4G17600	Chlorophyll A-B binding family protein	16.0977	15.7467	74.6262	2.2128276509815983	0	2.2446327073272925
Pp1s455_5V6	XLOC_026563	AT5G38895	RING/U-box superfamily protein	40.3486	12.8619	18.0792	-1.1581877760241346	-1.6494148384794212	0
