accession	annotator_id	csid	date	value	source
Pp1s302_38V6.1	cosmoss		2009-07-17 11:27:24	thn-3; Hypothetical protein F28D1.4 [Caenorhabditis elegans]	cosmoss|V1.2-5_mapping_Phypa_96396
Pp1s302_41V6.1	cosmoss		2009-07-17 11:27:24	F27B13.200; expressed protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_96398
Pp1s302_41V6.2	cosmoss		2009-07-17 11:27:24	F27B13.200; expressed protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_96398
Pp1s302_77V6.1	cosmoss		2009-07-17 11:27:24	hypothetical protein [Dictyostelium discoideum]	cosmoss|V1.2-5_mapping_Phypa_96419
Pp1s496_8V6.1	cosmoss		2009-07-17 11:27:24	F4L23.23; expressed protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_9584
Pp1s244_77V6.1	cosmoss		2009-07-17 11:27:23	transcription factor WRKY21	cosmoss|V1.2-5_mapping_Phypa_9551
Pp1s275_104V6.1	cosmoss		2009-07-17 11:27:23	leucine rich repeat containing 48	cosmoss|V1.2-5_mapping_Phypa_95190
Pp1s275_105V6.1	cosmoss		2009-07-17 11:27:23	leucine rich repeat containing 48	cosmoss|V1.2-5_mapping_Phypa_95190
Pp1s275_85V6.1	cosmoss		2009-07-17 11:27:23	ring finger and wd repeat domain 3	cosmoss|V1.2-5_mapping_Phypa_95181
Pp1s275_87V6.2	cosmoss		2009-07-17 11:27:23	Transcription factor ICE1 (Inducer of CBF expression 1) (Basic helix-loop-helix protein 116) (bHLH116) (AtbHLH116) [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_95182
Pp1s276_39V6.1	cosmoss		2009-07-17 11:27:23	mel-11; Hypothetical protein C06C3.1b [Caenorhabditis elegans]	cosmoss|V1.2-5_mapping_Phypa_95218
Pp1s276_40V6.1	cosmoss		2009-07-17 11:27:23	mel-11; Hypothetical protein C06C3.1b [Caenorhabditis elegans]	cosmoss|V1.2-5_mapping_Phypa_95218
Pp1s276_40V6.2	cosmoss		2009-07-17 11:27:23	mel-11; Hypothetical protein C06C3.1b [Caenorhabditis elegans]	cosmoss|V1.2-5_mapping_Phypa_95218
Pp1s276_64V6.1	cosmoss		2009-07-17 11:27:23	LOC488089 [Canis familiaris]	cosmoss|V1.2-5_mapping_Phypa_95235
Pp1s276_65V6.1	cosmoss		2009-07-17 11:27:23	LOC488089 [Canis familiaris]	cosmoss|V1.2-5_mapping_Phypa_95235
Pp1s279_10V6.1	cosmoss		2009-07-17 11:27:23	hypothetical protein [Dictyostelium discoideum]	cosmoss|V1.2-5_mapping_Phypa_95352
Pp1s279_24V6.1	cosmoss		2009-07-17 11:27:23	F5H14.50; hypothetical protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_95360
Pp1s279_49V6.1	cosmoss		2009-07-17 11:27:23	Extensin-1 precursor (AtExt1) (AtExt4) [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_95372
Pp1s280_12V6.1	cosmoss		2009-07-17 11:27:23	LOC483392; similar to shippo 1 [Canis familiaris]	cosmoss|V1.2-5_mapping_Phypa_95406
Pp1s280_37V6.1	cosmoss		2009-07-17 11:27:23	LOC415405; cingulin-like 1 [Gallus gallus]	cosmoss|V1.2-5_mapping_Phypa_95421
Pp1s281_100V6.1	cosmoss		2009-07-17 11:27:23	RIPK1; receptor (TNFRSF)-interacting serine-threonine kinase 1 [Gallus gallus]	cosmoss|V1.2-5_mapping_Phypa_95505
Pp1s281_113V6.1	cosmoss		2009-07-17 11:27:23	OGFR; opioid growth factor receptor [Homo sapiens]	cosmoss|V1.2-5_mapping_Phypa_95512
Pp1s281_121V6.1	cosmoss		2009-07-17 11:27:23	RGD1308517_predicted; similar to KIAA1712 protein (predicted) [Rattus norvegicus]	cosmoss|V1.2-5_mapping_Phypa_95518
Pp1s281_126V6.1	cosmoss		2009-07-17 11:27:23	T14C9.150; dehydration-induced protein RD22 [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_95520
Pp1s281_28V6.1	cosmoss		2009-07-17 11:27:23	F5G3.13; DNAJ heat shock N-terminal domain-containing protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_95464
Pp1s281_59V6.1	cosmoss		2009-07-17 11:27:23	Nefh; neurofilament, heavy polypeptide [KO:K04574] [Rattus norvegicus]	cosmoss|V1.2-5_mapping_Phypa_95480
Pp1s281_62V6.2	cosmoss		2009-07-17 11:27:23	CG5280; CG5280 gene product from transcript CG5280-RA [Drosophila melanogaster]	cosmoss|V1.2-5_mapping_Phypa_95483
Pp1s281_89V6.1	cosmoss		2009-07-17 11:27:23	F26G5.110; chloroplast outer membrane protein-related [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_95498
Pp1s281_94V6.1	cosmoss		2009-07-17 11:27:23	T3M13.3; avirulence-responsive family protein / avirulence induced gene (AIG1) family protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_95503
Pp1s281_98V6.2	cosmoss		2009-07-17 11:27:23	RIPK1; receptor (TNFRSF)-interacting serine-threonine kinase 1 [Gallus gallus]	cosmoss|V1.2-5_mapping_Phypa_95505
Pp1s282_36V6.1	cosmoss		2009-07-17 11:27:23	hypothetical protein [Cyanidioschyzon merolae]	cosmoss|V1.2-5_mapping_Phypa_95541
Pp1s282_74V6.1	cosmoss		2009-07-17 11:27:23	extremely serine rich protein [Candida albicans SC5314]	cosmoss|V1.2-5_mapping_Phypa_95560
Pp1s282_8V6.1	cosmoss		2009-07-17 11:27:23	T20K24.14; tRNA-splicing endonuclease positive effector-related [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_95526
Pp1s282_9V6.1	cosmoss		2009-07-17 11:27:23	T20K24.14; tRNA-splicing endonuclease positive effector-related [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_95526
Pp1s283_13V6.1	cosmoss		2009-07-17 11:27:23	F1C12.60; leucine-rich repeat transmembrane protein kinase, putative [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_95571
Pp1s283_17V6.1	cosmoss		2009-07-17 11:27:23	T29J13.70; hypothetical protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_95573
Pp1s283_77V6.1	cosmoss		2009-07-17 11:27:23	hypothetical protein [Dictyostelium discoideum]	cosmoss|V1.2-5_mapping_Phypa_95613
Pp1s283_79V6.1	cosmoss		2009-07-17 11:27:23	F28J12.260; expressed protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_95614
Pp1s454_2V6.1	cosmoss		2009-07-17 11:27:23	Hypothetical UPF0161 protein At3g09310 [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_9532
Pp1s72_307V6.1	cosmoss		2009-07-17 11:27:23	Pr-1-like protein; Fragment	cosmoss|V1.2-5_mapping_Phypa_9552
Pp1s194_166V6.1	cosmoss		2009-07-17 11:27:22	F16B22.16; senescence-associated protein-related [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_9490
Pp1s263_108V6.1	cosmoss		2009-07-17 11:27:22	F12L6.23; ACT domain-containing protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_94589
Pp1s263_75V6.1	cosmoss		2009-07-17 11:27:22	T9D9.18; allergen-related [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_94568
Pp1s264_2V6.1	cosmoss		2009-07-17 11:27:22	hypothetical protein [Dictyostelium discoideum]	cosmoss|V1.2-5_mapping_Phypa_94590
Pp1s265_21V6.1	cosmoss		2009-07-17 11:27:22	MHJ24.19; expressed protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_94645
Pp1s266_47V6.1	cosmoss		2009-07-17 11:27:22	MTI20.14; expressed protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_94708
Pp1s266_55V6.1	cosmoss		2009-07-17 11:27:22	F15O11.1; C2 domain-containing protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_94718
Pp1s266_56V6.1	cosmoss		2009-07-17 11:27:22	F15O11.1; C2 domain-containing protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_94718
Pp1s267_84V6.1	cosmoss		2009-07-17 11:27:22	hypothetical protein [Dictyostelium discoideum]	cosmoss|V1.2-5_mapping_Phypa_94769
Pp1s267_96V6.1	cosmoss		2009-07-17 11:27:22	MMM17.17; protein kinase family protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_94777
Pp1s267_96V6.2	cosmoss		2009-07-17 11:27:22	MMM17.17; protein kinase family protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_94777
Pp1s267_96V6.3	cosmoss		2009-07-17 11:27:22	MMM17.17; protein kinase family protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_94777
Pp1s268_16V6.1	cosmoss		2009-07-17 11:27:22	Complement C1q tumor necrosis factor-related protein 5 precursor [Mus musculus]	cosmoss|V1.2-5_mapping_Phypa_94792
Pp1s268_39V6.1	cosmoss		2009-07-17 11:27:22	MWD22.1; DYAD [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_94805
Pp1s268_82V6.1	cosmoss		2009-07-17 11:27:22	Maltose excess protein 1-like, chloroplast precursor [Oryza sativa]	cosmoss|V1.2-5_mapping_Phypa_94830
Pp1s269_39V6.1	cosmoss		2009-07-17 11:27:22	guanine nucleotide-binding protein beta subunit-like protein [Leishmania major]	cosmoss|V1.2-5_mapping_Phypa_94865
Pp1s269_4V6.1	cosmoss		2009-07-17 11:27:22	conserved protein	cosmoss|V1.2-5_mapping_Phypa_94837
Pp1s269_57V6.1	cosmoss		2009-07-17 11:27:22	sialyltransferase-like protein	cosmoss|V1.2-5_mapping_Phypa_94879
Pp1s269_9V6.1	cosmoss		2009-07-17 11:27:22	T19C21.7; expressed protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_94839
Pp1s270_12V6.1	cosmoss		2009-07-17 11:27:22	Putative sulfur deprivation response regulator [Chlamydomonas reinhardtii]	cosmoss|V1.2-5_mapping_Phypa_94909
Pp1s270_8V6.1	cosmoss		2009-07-17 11:27:22	hypothetical protein [Dictyostelium discoideum]	cosmoss|V1.2-5_mapping_Phypa_94907
Pp1s270_9V6.1	cosmoss		2009-07-17 11:27:22	hypothetical protein [Dictyostelium discoideum]	cosmoss|V1.2-5_mapping_Phypa_94907
Pp1s271_48V6.1	cosmoss		2009-07-17 11:27:22	Numa1_predicted; nuclear mitotic apparatus protein 1 (predicted) [Rattus norvegicus]	cosmoss|V1.2-5_mapping_Phypa_94987
Pp1s271_53V6.1	cosmoss		2009-07-17 11:27:22	T2I1.2; Meiosis protein mei2-related [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_94993
Pp1s271_55V6.1	cosmoss		2009-07-17 11:27:22	T2I1.2; Meiosis protein mei2-related [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_94993
Pp1s271_60V6.1	cosmoss		2009-07-17 11:27:22	F14F8.90; F-box protein family [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_94996
Pp1s272_56V6.1	cosmoss		2009-07-17 11:27:22	cytochrome c oxidase subunit vb precursor	cosmoss|V1.2-5_mapping_Phypa_95050
Pp1s273_8V6.1	cosmoss		2009-07-17 11:27:22	MDA7.23; expressed protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_95057
Pp1s274_22V6.1	cosmoss		2009-07-17 11:27:22	male sterility MS5, putative [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_95103
Pp1s274_23V6.1	cosmoss		2009-07-17 11:27:22	male sterility MS5, putative [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_95103
Pp1s274_28V6.1	cosmoss		2009-07-17 11:27:22	F24M12.320; male sterility MS5, putative [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_95107
Pp1s274_80V6.1	cosmoss		2009-07-17 11:27:22	T5I7.11; expressed protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_95134
Pp1s275_80V6.1	cosmoss		2009-07-17 11:27:22	intraflagellar transport	cosmoss|V1.2-5_mapping_Phypa_95176
Pp1s377_41V6.1	cosmoss		2009-07-17 11:27:22	F5H14.21; expressed protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_9478
Pp1s378_7V6.1	cosmoss		2009-07-17 11:27:22	T26F17.22; expressed protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_9463
Pp1s246_82V6.1	cosmoss		2009-07-17 11:27:21	TD and POZ domain-containing protein 4 [Mus musculus]	cosmoss|V1.2-5_mapping_Phypa_93690
Pp1s247_8V6.1	cosmoss		2009-07-17 11:27:21	Receptor-like protein kinase precursor [Ipomoea nil]	cosmoss|V1.2-5_mapping_Phypa_93730
Pp1s249_15V6.1	cosmoss		2009-07-17 11:27:21	Vegetative cell wall protein gp1 precursor (Hydroxyproline-rich glycoprotein 1) [Chlamydomonas reinhardtii]	cosmoss|V1.2-5_mapping_Phypa_93823
Pp1s251_18V6.1	cosmoss		2009-07-17 11:27:21	Ran-binding protein 9 (RanBP9) (Ran-binding protein M) (RanBPM) (B cell antigen receptor Ig beta-associated protein 1) (IBAP-1) [Mus musculus]	cosmoss|V1.2-5_mapping_Phypa_93938
Pp1s251_18V6.2	cosmoss		2009-07-17 11:27:21	Ran-binding protein 9 (RanBP9) (Ran-binding protein M) (RanBPM) (B cell antigen receptor Ig beta-associated protein 1) (IBAP-1) [Mus musculus]	cosmoss|V1.2-5_mapping_Phypa_93938
Pp1s251_61V6.1	cosmoss		2009-07-17 11:27:21	Side tail fiber protein homolog from lambdoid prophage Rac [Escherichia coli]	cosmoss|V1.2-5_mapping_Phypa_93964
Pp1s251_62V6.1	cosmoss		2009-07-17 11:27:21	Side tail fiber protein homolog from lambdoid prophage Rac [Escherichia coli]	cosmoss|V1.2-5_mapping_Phypa_93964
Pp1s253_38V6.1	cosmoss		2009-07-17 11:27:21	40S ribosomal protein S6 [Asparagus officinalis]	cosmoss|V1.2-5_mapping_Phypa_94061
Pp1s254_27V6.1	cosmoss		2009-07-17 11:27:21	30s ribosomal protein s1	cosmoss|V1.2-5_mapping_Phypa_94086
Pp1s254_27V6.2	cosmoss		2009-07-17 11:27:21	30s ribosomal protein s1	cosmoss|V1.2-5_mapping_Phypa_94086
Pp1s254_51V6.1	cosmoss		2009-07-17 11:27:21	Vacuolar protein sorting 26 homolog (VPS26 protein homolog) [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_94096
Pp1s255_37V6.1	cosmoss		2009-07-17 11:27:21	hypothetical protein similar to Arabidopsis thaliana chromosome 5, At5g53020 [Oryza sativa (japonica cultivar-group)]	cosmoss|V1.2-5_mapping_Phypa_94135
Pp1s255_66V6.1	cosmoss		2009-07-17 11:27:21	T9A14.80; phosphorylase family protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_94154
Pp1s255_66V6.2	cosmoss		2009-07-17 11:27:21	T9A14.80; phosphorylase family protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_94154
Pp1s256_13V6.1	cosmoss		2009-07-17 11:27:21	T28I24.15; DNA repair ATPase-related [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_94168
Pp1s256_35V6.1	cosmoss		2009-07-17 11:27:21	brix domain containing 1	cosmoss|V1.2-5_mapping_Phypa_94179
Pp1s256_37V6.1	cosmoss		2009-07-17 11:27:21	brix domain containing 1	cosmoss|V1.2-5_mapping_Phypa_94179
Pp1s257_111V6.1	cosmoss		2009-07-17 11:27:21	Spidroin 1 (Dragline silk fibroin 1) [Nephila clavipes]	cosmoss|V1.2-5_mapping_Phypa_94283
Pp1s257_112V6.1	cosmoss		2009-07-17 11:27:21	Spidroin 1 (Dragline silk fibroin 1) [Nephila clavipes]	cosmoss|V1.2-5_mapping_Phypa_94283
Pp1s258_36V6.1	cosmoss		2009-07-17 11:27:21	F17I5.130; armadillo/beta-catenin repeat family protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_94302
Pp1s258_42V6.1	cosmoss		2009-07-17 11:27:21	Cyclin-L1 [no tax name]	cosmoss|V1.2-5_mapping_Phypa_94305
Pp1s259_26V6.1	cosmoss		2009-07-17 11:27:21	F20D10.310; cellulose synthase family protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_94345
Pp1s259_28V6.1	cosmoss		2009-07-17 11:27:21	F20D10.310; cellulose synthase family protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_94345
Pp1s259_69V6.1	cosmoss		2009-07-17 11:27:21	Photosystem II 5 kDa protein, chloroplast precursor (PSII-T) (Light-regulated unknown 11 kDa protein) [Gossypium hirsutum]	cosmoss|V1.2-5_mapping_Phypa_94362
Pp1s261_32V6.1	cosmoss		2009-07-17 11:27:21	T18E12.18; ATP/GTP-binding protein family [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_94453
Pp1s261_32V6.2	cosmoss		2009-07-17 11:27:21	T18E12.18; ATP/GTP-binding protein family [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_94453
Pp1s261_37V6.1	cosmoss		2009-07-17 11:27:21	F10N7.180; transcriptional factor B3 family protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_94456
Pp1s262_4V6.1	cosmoss		2009-07-17 11:27:21	putative protein kinase [Dictyostelium discoideum]	cosmoss|V1.2-5_mapping_Phypa_94472
Pp1s262_5V6.1	cosmoss		2009-07-17 11:27:21	putative protein kinase [Dictyostelium discoideum]	cosmoss|V1.2-5_mapping_Phypa_94472
Pp1s263_14V6.1	cosmoss		2009-07-17 11:27:21	F26H11.8; translocon-associated protein alpha (TRAP alpha) family protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_94527
Pp1s263_37V6.1	cosmoss		2009-07-17 11:27:21	lactonohydrolase, putative [Cryptococcus neoformans var. neoformans JEC21]	cosmoss|V1.2-5_mapping_Phypa_94545
Pp1s237_20V6.1	cosmoss		2009-07-17 11:27:20	T5P19.150; serine-rich protein-related [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_93133
Pp1s237_21V6.1	cosmoss		2009-07-17 11:27:20	T5P19.150; serine-rich protein-related [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_93133
Pp1s237_22V6.1	cosmoss		2009-07-17 11:27:20	T5P19.150; serine-rich protein-related [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_93133
Pp1s237_61V6.1	cosmoss		2009-07-17 11:27:20	T19C21.7; expressed protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_93156
Pp1s237_68V6.1	cosmoss		2009-07-17 11:27:20	T31B5.1; copia-type polyprotein -related [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_93162
Pp1s238_55V6.1	cosmoss		2009-07-17 11:27:20	proteophosphoglycan ppg1 [Leishmania major]	cosmoss|V1.2-5_mapping_Phypa_93206
Pp1s239_60V6.1	cosmoss		2009-07-17 11:27:20	LOC499980; similar to KIAA1505 protein [Rattus norvegicus]	cosmoss|V1.2-5_mapping_Phypa_93259
Pp1s240_100V6.1	cosmoss		2009-07-17 11:27:20	nucleic acid binding	cosmoss|V1.2-5_mapping_Phypa_93324
Pp1s240_19V6.1	cosmoss		2009-07-17 11:27:20	T11I18.8; expressed protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_93274
Pp1s240_43V6.1	cosmoss		2009-07-17 11:27:20	LOC479261; similar to SFLQ611 [Canis familiaris]	cosmoss|V1.2-5_mapping_Phypa_93286
Pp1s240_43V6.2	cosmoss		2009-07-17 11:27:20	LOC479261; similar to SFLQ611 [Canis familiaris]	cosmoss|V1.2-5_mapping_Phypa_93286
Pp1s240_43V6.3	cosmoss		2009-07-17 11:27:20	LOC479261; similar to SFLQ611 [Canis familiaris]	cosmoss|V1.2-5_mapping_Phypa_93286
Pp1s241_135V6.1	cosmoss		2009-07-17 11:27:20	hypothetical protein [Dictyostelium discoideum]	cosmoss|V1.2-5_mapping_Phypa_93409
Pp1s241_65V6.1	cosmoss		2009-07-17 11:27:20	dehydroascorbate reductase	cosmoss|V1.2-5_mapping_Phypa_93368
Pp1s241_77V6.4	cosmoss		2009-07-17 11:27:20	F4P9.32; gt-2-related [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_93375
Pp1s241_78V6.1	cosmoss		2009-07-17 11:27:20	F4P9.32; gt-2-related [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_93375
Pp1s241_79V6.1	cosmoss		2009-07-17 11:27:20	F4P9.32; gt-2-related [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_93375
Pp1s241_87V6.1	cosmoss		2009-07-17 11:27:20	T23G18.23; harpin-induced protein-related / HIN1-related / harpin-responsive protein-related [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_93381
Pp1s241_96V6.1	cosmoss		2009-07-17 11:27:20	K5J14.9; expressed protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_9313
Pp1s242_12V6.1	cosmoss		2009-07-17 11:27:20	hypothetical protein [Dictyostelium discoideum]	cosmoss|V1.2-5_mapping_Phypa_93418
Pp1s242_54V6.1	cosmoss		2009-07-17 11:27:20	pas sensor protein	cosmoss|V1.2-5_mapping_Phypa_93441
Pp1s242_55V6.1	cosmoss		2009-07-17 11:27:20	pas sensor protein	cosmoss|V1.2-5_mapping_Phypa_93441
Pp1s242_77V6.1	cosmoss		2009-07-17 11:27:20	F15E12.12; expressed protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_93459
Pp1s243_31V6.1	cosmoss		2009-07-17 11:27:20	MUK11.12; pentatricopeptide (PPR) repeat-containing protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_93491
Pp1s243_33V6.1	cosmoss		2009-07-17 11:27:20	MUK11.12; pentatricopeptide (PPR) repeat-containing protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_93491
Pp1s243_93V6.1	cosmoss		2009-07-17 11:27:20	MSD24.10; pectate lyase family protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_93520
Pp1s244_11V6.1	cosmoss		2009-07-17 11:27:20	MXK3.3; expressed protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_93525
Pp1s244_1V6.1	cosmoss		2009-07-17 11:27:20	MTH12.21; expressed protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_93521
Pp1s244_78V6.1	cosmoss		2009-07-17 11:27:20	AFR107Wp; syntenic homolog of Saccharomyces cerevisiae YGR159C (NSR1) [Eremothecium gossypii]	cosmoss|V1.2-5_mapping_Phypa_93564
Pp1s244_84V6.1	cosmoss		2009-07-17 11:27:20	voltage-dependent anion-selective channel protein hsr2	cosmoss|V1.2-5_mapping_Phypa_93568
Pp1s245_51V6.1	cosmoss		2009-07-17 11:27:20	SNF2 family DNA-dependent ATPase	cosmoss|V1.2-5_mapping_Phypa_93608
Pp1s245_65V6.1	cosmoss		2009-07-17 11:27:20	F12A21.30; leucine-rich repeat family protein / protein kinase family protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_93615
Pp1s245_90V6.1	cosmoss		2009-07-17 11:27:20	giy-yig domain containing 2	cosmoss|V1.2-5_mapping_Phypa_93627
Pp1s228_53V6.1	cosmoss		2009-07-17 11:27:19	T24D18.1; XH/XS domain-containing protein / XS zinc finger domain-containing protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_92657
Pp1s228_54V6.1	cosmoss		2009-07-17 11:27:19	T29A15.110; expressed protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_92658
Pp1s228_58V6.1	cosmoss		2009-07-17 11:27:19	F8L10.7; legume lectin family protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_92661
Pp1s228_77V6.1	cosmoss		2009-07-17 11:27:19	epsin n-terminal homologydomain-containing protein	cosmoss|V1.2-5_mapping_Phypa_92671
Pp1s229_1V6.1	cosmoss		2009-07-17 11:27:19	protein, conserved [Cyanidioschyzon merolae]	cosmoss|V1.2-5_mapping_Phypa_92672
Pp1s229_1V6.2	cosmoss		2009-07-17 11:27:19	protein, conserved [Cyanidioschyzon merolae]	cosmoss|V1.2-5_mapping_Phypa_92672
Pp1s229_51V6.1	cosmoss		2009-07-17 11:27:19	F14F8.90; F-box protein family [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_92706
Pp1s229_52V6.1	cosmoss		2009-07-17 11:27:19	F14F8.90; F-box protein family [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_92706
Pp1s229_61V6.1	cosmoss		2009-07-17 11:27:19	F18C1.22; expressed protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_92714
Pp1s229_70V6.1	cosmoss		2009-07-17 11:27:19	contains ESTs D48412(S14591),AU070539(S2244),C22638(S14591) [Oryza sativa (japonica cultivar-group)]	cosmoss|V1.2-5_mapping_Phypa_92722
Pp1s229_70V6.2	cosmoss		2009-07-17 11:27:19	contains ESTs D48412(S14591),AU070539(S2244),C22638(S14591) [Oryza sativa (japonica cultivar-group)]	cosmoss|V1.2-5_mapping_Phypa_92722
Pp1s229_73V6.1	cosmoss		2009-07-17 11:27:19	contains ESTs D48412(S14591),AU070539(S2244),C22638(S14591) [Oryza sativa (japonica cultivar-group)]	cosmoss|V1.2-5_mapping_Phypa_92722
Pp1s229_85V6.1	cosmoss		2009-07-17 11:27:19	contains ESTs AU098331(E31537),C91783(E31537) [Oryza sativa (japonica cultivar-group)]	cosmoss|V1.2-5_mapping_Phypa_92726
Pp1s229_86V6.1	cosmoss		2009-07-17 11:27:19	contains ESTs AU098331(E31537),C91783(E31537) [Oryza sativa (japonica cultivar-group)]	cosmoss|V1.2-5_mapping_Phypa_92726
Pp1s229_87V6.1	cosmoss		2009-07-17 11:27:19	contains ESTs AU098331(E31537),C91783(E31537) [Oryza sativa (japonica cultivar-group)]	cosmoss|V1.2-5_mapping_Phypa_92726
Pp1s229_88V6.1	cosmoss		2009-07-17 11:27:19	contains ESTs AU098331(E31537),C91783(E31537) [Oryza sativa (japonica cultivar-group)]	cosmoss|V1.2-5_mapping_Phypa_92726
Pp1s230_15V6.1	cosmoss		2009-07-17 11:27:19	T5M16.7; nucellin protein, putative [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_92741
Pp1s230_66V6.1	cosmoss		2009-07-17 11:27:19	F17I23.270; expressed protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_92771
Pp1s230_66V6.2	cosmoss		2009-07-17 11:27:19	F17I23.270; expressed protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_92771
Pp1s230_9V6.1	cosmoss		2009-07-17 11:27:19	F15A23.3; lipase family protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_92737
Pp1s231_64V6.1	cosmoss		2009-07-17 11:27:19	F2D10.25; calcium-binding EF hand family protein [Arabidopsis thaliana]	cosmoss|V1.2-5_mapping_Phypa_92823
